# ----------------------------------------
# Pages et écrans: Chemin de la page et classe de l'écran
# Compte : Getup Agency
# Propriété : Bricometal.shop
# ----------------------------------------
# 
# Tous les utilisateurs
# Date de début : 20260102
# Date de fin : 20260129
Chemin de la page et classe de l'écran,Vues,Utilisateurs actifs,Vues par utilisateur actif,Durée d'engagement moyenne par utilisateur actif,Nombre d'événements,Événements clés,Revenu total
/139-armoires-platines,17,11,1.5454545454545454,53.54545454545455,49,0,0
/261-lances,17,9,1.8888888888888888,35.333333333333336,48,0,0
/27-volutes-asymetriques,17,11,1.5454545454545454,45.72727272727273,42,0,0
/309-serie-100-sans-rail-ouverture-6m,17,11,1.5454545454545454,30.818181818181817,38,0,0
/344-tubes-et-barres,17,13,1.3076923076923077,26.384615384615383,61,0,0
/447-serrures-locinox-pour-portail-coulissant-et-portail-pivotant,17,9,1.8888888888888888,36.22222222222222,51,0,0
/95-verrous-targettes,17,9,1.8888888888888888,26.555555555555557,36,0,0
/accueil/1033-ferme-porte-modele-intermediaire-pour-portes-et-portillon-d-exterieur-dimensions-maximales-280-x-140m.html,17,7,2.4285714285714284,129.85714285714286,68,0,0
/axe-a-visser-serie-standard/631-galet-roue-pour-portail-o60mm-gorge-1-2-ronde-demi-ronde-o16mm-axe-a-visser-1-roulement-a-billes-8016504024604.html,17,10,1.7,50.7,73,0,0
/axes-gonds-ferronnerie/485-axe-a-souder-avec-embase-carree-40-o-35-h80-8016504025861.html,17,5,3.4,77.8,77,0,0
/bandes-palpeuses/4169-barre-palpeuse-70mm-a-cable-longueur-2-m.html,17,7,2.4285714285714284,50.714285714285715,81,0,0
/barres/4306-demi-lune-30x8-l-3m.html,17,12,1.4166666666666667,15.5,83,0,0
/chapeaux-embouts-bouchons/321-chapeau-carre-avec-bords-acier-brut-100x100-mm-8016504023263.html,17,13,1.3076923076923077,25.307692307692307,80,0,0
/gaches-polyamide-pour-portillons-jardin/4572-gache-butee-verte-polyamide-pour-tube-carre-de-40mm-5414768001370.html,17,15,1.1333333333333333,54.86666666666667,85,0,0
/gaches-portail-coulissant/694-gache-anti-soulevement-69x50-8016504041564.html,17,10,1.7,39.1,69,0,0
/gaches-standards-pour-portails-pivotants/4482-gache-standard-locinox-blanche-pour-profil-de-40-a-50mm-5414768007181.html,17,11,1.5454545454545454,74.9090909090909,81,0,0
/gonds-a-souder/5142-gonds-industriels-orthogonaux-avec-etrier.html,17,7,2.4285714285714284,38.857142857142854,53,0,0
/gonds-portillon/2361-gond-industriel-reglage-3d-m16-etrier-brut-vendu-a-l-unite-5414768066782.html,17,14,1.2142857142857142,45.92857142857143,78,0,0
/panneaux/5841-panneau-s1-pour-portail-sectionnel-a-angle-kit-a-gauche-tube-de-40x40mm-avec-tole-radius-optimus-fac.html,17,12,1.4166666666666667,21.333333333333332,69,0,0
/panneaux/5842-panneau-sn-pour-portail-sectionnel-a-angle-kit-a-droite-tube-de-40x40mm-avec-tole-radius-optimus-fac.html,17,12,1.4166666666666667,38.416666666666664,69,0,0
/pivots-a-roulements/518-pivot-superieur-a-souder-o-50-mm-8016504026059.html,17,6,2.8333333333333335,103,69,0,0
/pivots-a-roulements/519-pivot-sur-roulement-o50mm-pour-portail-pivotant-ensemble-haut-et-bas-a-souder-8016504107277.html,17,8,2.125,65.5,71,0,0
/pivots-a-roulements/535-pivot-inferieur-a-souder-fixation-par-platine-90x90roulement-bille-o-40-mm.html,17,11,1.5454545454545454,77.81818181818181,82,0,0
/pivots-a-roulements/536-pivot-inferieur-a-souder-roulement-a-rouleaux-o-50-mm-8016504026127.html,17,13,1.3076923076923077,57,71,0,0
/poignees/5821-poignee-de-manoeuvre-en-fer-forge-torsade-a-visser-pour-portails-portes-et-portillons-noire.html,17,15,1.1333333333333333,11.666666666666666,86,0,0
/raccord-carre/2872-raccord-en-t-pour-tube-carre-20x20x20mm.html,17,15,1.1333333333333333,25,97,0,0
/reduction,17,14,1.2142857142857142,4.714285714285714,37,0,0
/serie-900s-6m-de-passage/4879-rail-autoportant-serie-900-brut-6-m.html,17,8,2.125,114.5,79,0,0
/serrures-a-crochet/682-serrure-a-crochet-pour-portail-coulissant-pene-rentrant-grand-modele-sans-gache-et-sans-cylindre-8016504027872.html,17,14,1.2142857142857142,69.5,82,0,0
/serrures-anti-paniques/3522-serrure-double-cylindres-locinox-profils-carres-de-40mm-couleur-argent-avec-poignee-3006m-en-aluminium-cylindres-varies-5414768024010.html,17,12,1.4166666666666667,31.583333333333332,88,0,0
/serrures-anti-paniques/3646-serrure-anti-panique-pour-ref-locinox-puschbar-et-push-profil-40-60-alu-5414768040102.html,17,10,1.7,29.1,81,0,0
/serrures-poignees-cylindres/5765-serrure-de-remplacement-reversible-galvanisee-tetiere-24mm.html,17,13,1.3076923076923077,5.230769230769231,84,0,0
/serrures-type-industriel/5362-serrures-type-lakq-u2-profil-60-70-80mm.html,17,12,1.4166666666666667,87.08333333333333,56,0,0
/support-a-souder/65-galet-roue-pour-portail-o90mm-gorge-en-v-support-perce-1-roulement-a-billes-equivalent-73190.html,17,13,1.3076923076923077,99.92307692307692,75,0,0
/support-a-visser-souder/1092-galet-roue-pour-portail-o90mm-gorge-1-2-ronde-demi-ronde-o16mm-support-plie-perce-1-roulement-a-billes-8016504051884.html,17,13,1.3076923076923077,59.53846153846154,85,0,0
/tubes/4242-tube-carre-de-40x40-martele-l-3m-ep3mm.html,17,16,1.0625,12.375,97,0,0
/verrous-targettes/544-loquet-a-ressort-grand-40x75-8016504031473.html,17,14,1.2142857142857142,18.714285714285715,99,0,0
/2311-ferme-portes-et-portails-type-verin-zingue-et-plastifie-noir-reglable.html,16,8,2,66.25,76,0,0
/262-pommeaux-laiton,16,13,1.2307692307692308,9,39,0,0
/302-barres-perforees,16,10,1.6,77.7,43,0,0
/444-meilleur-systeme-portail-autoportant,16,9,1.7777777777777777,30,40,0,0
/69-accessoires-portails-telescopiques,16,12,1.3333333333333333,47,41,0,0
/barreaux-en-acier/1566-barreau-lisse-2-boules-carre-de-14-h-1000mm-mini-.html,16,11,1.4545454545454546,31.272727272727273,73,0,0
/bordures-defensives/1849-bordure-defensive-decorative-en-acier-brut-a-souder-60mm-de-hauteur-2m-de-longueur-3mm-d-epaisseur-602561958792.html,16,7,2.2857142857142856,34,76,0,0
/bordures-defensives/1851-bordure-defensive-decorative-en-acier-brut-a-souder-60mm-de-hauteur-2000mm-de-longueur-3mm-d-epaisseur-602561629241.html,16,15,1.0666666666666667,38,78,0,0
/butees-portail-coulissant/121-butee-pliee-faconnee-sur-platine-a-visser-pour-rail-de-portail-coulissant-110x110mm-acier-galvanise-8016504094164.html,16,12,1.3333333333333333,44.5,70,0,0
/chariots-coulissants-pour-portes-suspendues/589-chariot-a-2-roues-acier-o45mm-m12-avec-roulements-pour-porte-coulissante-suspendue-charge-200kg-max-8016504027698.html,16,6,2.6666666666666665,105,66,0,0
/fermes-portes/2376-guardima-serrure-magnetique-de-securite-enfant-pour-piscines-et-parcs-montage-deporte-5414768088494.html,16,12,1.3333333333333333,49,70,0,0
/fermes-portes/5771-verrou-de-sol-electrique-motorise-24v-continu-a-rupture-pour-profil-mini-40x40-ral-alu-5414768118344.html,16,10,1.6,56.5,75,0,0
/gaches-polyamide-pour-portillons-jardin/4563-gache-en-nylon-noire-pour-tube-rond-o60mm-locinox-5414768002261.html,16,11,1.4545454545454546,38.54545454545455,83,0,0
/gaches-polyamide-pour-portillons-jardin/4577-gache-en-nylon-noir-locinox-fixation-quick-fix-pour-profils-40mm-et--5414768001431.html,16,14,1.1428571428571428,22,73,0,0
/kits-complets/3105-kit-faac-a-verins-415l-230v-4m-300kg-par-vantail.html,16,13,1.2307692307692308,19.923076923076923,85,0,0
/olives-de-guidage-superieur/5219-olives-speciales-portails-lourds.html,16,9,1.7777777777777777,24.333333333333332,48,0,0
/paumelles-acier/3680-paumelle-a-souder-axe-acier-et-rondelle-en-laiton-axe-o-7-80x13-mm.html,16,13,1.2307692307692308,37.07692307692308,76,0,0
/pivots-a-roulements/5262-pivots-a-souder-haut-bas.html,16,10,1.6,25,49,0,0
/pivots-a-roulements/553-pivots-inferieurs-a-souder-sur-platine-a-visser-o-70-mm-8016504019082.html,16,7,2.2857142857142856,253.57142857142858,80,0,0
/poulies-et-roulettes-en-acier-ou-nylon/977-mini-roue-o-60-nylon-axe-m10-gorge-1-2-ronde-o-8-mmm-8016504043674.html,16,7,2.2857142857142856,104.71428571428571,69,0,0
/rails-au-sol-galvanises-inox-pour-portails/1045-rail-a-visser-perce-pour-galet-a-gorge-o-16-mm-3-m-ep-25mm-galva-7106581726995.html,16,11,1.4545454545454546,42.81818181818182,70,0,0
/recepteurs/4455-recepteur-miniature-multi-frequence-a-bornier-2-canaux-pour-100-telecommandes-8056358900501.html,16,9,1.7777777777777777,42.888888888888886,79,0,0
/serrures-anti-paniques/3520-double-cylindre-serrure-double-cylindre-pour-profils-carres-de-40mm-en-6005-avec-3006m-paire-de-poignees-en-aluminium-vs-5414768023990.html,16,13,1.2307692307692308,33.61538461538461,85,0,0
/serrures-style-fer-forge-petit-modele/3472-serrure-style-fer-forge-locinox-petite-coffre-pour-tube-de-50-a-60mm-noire.html,16,13,1.2307692307692308,79.53846153846153,77,0,0
/sirenes/4603-sirene-radio-exterieure-avec-flash-integre-pour-centrale-d-alarme-filaire.html,16,15,1.0666666666666667,0.6,75,0,0
/124-pommes-de-pin,15,13,1.1538461538461537,36.38461538461539,41,0,0
/222-accessoires-cables-inox,15,8,1.875,40.75,46,0,0
/24-volutes-asymetriques,15,10,1.5,33.4,41,0,0
/266-livre-ferronnerie,15,10,1.5,29.5,37,0,0
/310-serie-150-sans-rail-ouverture-12m,15,11,1.3636363636363635,19.181818181818183,35,0,0
/36-accessoires-de-securite,15,7,2.142857142857143,34.857142857142854,42,0,0
/414-serrures-pour-portillon-piscine,15,9,1.6666666666666667,23.333333333333332,39,0,0
/428-nouveautes,15,6,2.5,52.833333333333336,33,0,0
/axe-a-visser-serie-standard/653-galet-roue-pour-portail-o90mm-gorge-1-2-ronde-demi-ronde-o16mm-axe-a-visser-1-roulement-a-billes-8016504024628.html,15,4,3.75,161.75,62,0,0
/bordures-defensives/1669-bordure-defensive-galvanisee-pliee-a-visser-locinox-365mm-de-hauteur-2000mm-de-longueur-3mm-d-epaisseur-5414768003862.html,15,8,1.875,221.25,71,0,0
/brand/113-icsa,15,11,1.3636363636363635,16.90909090909091,52,0,0
/butees-pour-portail-pivotant/242-sabot-de-portail-a-sceller-ep-5mm-90x120x5.html,15,7,2.142857142857143,92,72,0,0
/chapeaux-embouts-bouchons/313-chapeau-carre-avec-bords-galvanise-50x50-mm-8016504023607.html,15,5,3,108,55,0,0
/chapeaux-embouts-bouchons/330-chapeau-carre-avec-bords-acier-brut-150x150-mm-8016504023287.html,15,9,1.6666666666666667,60.666666666666664,72,0,0
/cremailleres-portails-coulissant/5830-equerre-percee-en-acier-galvanise-65-mm-pour-fixation-de-cremailleres-et-accessoires-de-securite.html,15,12,1.25,32.083333333333336,80,0,0
/cylindres-et-poignees-locinox/5557-baton-de-marechal-en-inox-pour-portail-fixation-quick-fix-patte-a-60-5414768120255.html,15,11,1.3636363636363635,49.72727272727273,82,0,0
/deverrouillage-moteurs/1848-mecanisme-de-deblocage-pour-moteur-coulissant-came-bxv.html,15,11,1.3636363636363635,20.454545454545453,75,0,0
/gonds-a-souder/5132-gond-reglable-avec-etrier-a-souder.html,15,8,1.875,32.5,49,0,0
/gonds-ferronnerie/217-gond-sur-platine-reglables-2-trous-axe-o-30-plaque-100x60-8016504025458.html,15,7,2.142857142857143,79.14285714285714,62,0,0
/gonds-portillon/5677-boulon-a-oeil-galvanise-a-chaud-avec-roulement-a-billes-pour-charnieres-3d-et-4d-boulon-a-oeil-m16-vendu-a-l-unite-5414768048207.html,15,7,2.142857142857143,148.14285714285714,70,0,0
/olives-de-guidage-superieur/5215-olives-de-guidage-cylindriques-nylon-joints-toriques.html,15,3,5,392.3333333333333,47,0,0
/pivots-a-roulements/537-pivot-inferieur-a-souder-fixation-par-platine-90x90roulement-a-rouleaux-o-50-mm.html,15,11,1.3636363636363635,25.272727272727273,72,0,0
/rails-au-sol-galvanises-inox-pour-portails/299-rail-a-visser-perce-inox-larg-20-mm-3-m-8016504029678.html,15,7,2.142857142857143,43.285714285714285,68,0,0
/roues-de-compensation-portails/1107-roue-de-suspension-reglable-pour-vantail-de-250kg-maxi-8016504053970.html,15,9,1.6666666666666667,28.555555555555557,59,0,0
/serrures-a-code-mecanique/5381-serrures-type-lmkq-v2-profil-30-40-50mm.html,15,12,1.25,33.833333333333336,54,0,0
/serrures-anti-paniques/3644-anti-panique-serrure-type-industriel-anti-panique-pour-profils-carres-de-40-a-60mm-en-6005-avec-3006m-2-demi-poignee-en-a-5414768045626.html,15,14,1.0714285714285714,63.357142857142854,74,0,0
/support-a-souder/1065-galet-roue-pour-portail-o160mm-gorge-1-2-ronde-demi-ronde-o20mm-support-a-souder-perce-o12mm-2-roulements-a-bill.html,15,3,5,263,59,0,0
/support-main-courante/2944-support-a-manchonner-inclinable-pour-tube-o424x20mm.html,15,11,1.3636363636363635,0.36363636363636365,70,0,0
/174-inox,14,6,2.3333333333333335,35.5,41,0,0
/337-accessoires-autoportants,14,9,1.5555555555555556,19.333333333333332,29,0,0
/348-cache-embase,14,14,1,0.5714285714285714,68,0,0
/400-raccord-carre,14,7,2,16.857142857142858,29,0,0
/accessoires-portails-pliants/4867-joint-d-assemblage-articule-pour-systeme-portail-pliant.html,14,8,1.75,15,65,0,0
/alimentations-piles-batteries/1622-pile-12v-pour-telecommandes-emy-ety-qtb.html,14,13,1.0769230769230769,3.3846153846153846,72,0,0
/axe-a-visser-serie-standard/742-galet-roue-pour-portail-o140mm-gorge-1-2-ronde-demi-ronde-o20mm-axe-a-visser-2-roulements-a-billes-8016504024734.html,14,6,2.3333333333333335,215.83333333333334,60,0,0
/bagues/3234-garniture-pour-barreau-o37mm-trou-o125mm-hauteur-65mm-acier-brut.html,14,4,3.5,57.25,63,0,0
/boule/2692-gond-inox-316-avec-etrier-reglable-taraude-m20.html,14,3,4.666666666666667,103.33333333333333,56,0,0
/butees-ornees-pour-portail-pivotant/1305-sabot-de-portail-a-visser-hauteur-54mm-122x145mm-acier-peint-anthracite.html,14,10,1.4,75.3,71,0,0
/butees-portail-coulissant/5002-butees-portails-coulissants-sur-platines.html,14,10,1.4,27.6,42,0,0
/butees-pour-portail-pivotant/111-butee-centrale-a-visser-grand-modele-pour-portail-a-battant-inox-304-8016504041786.html,14,10,1.4,60.9,72,0,0
/centrales/4733-centrale-d-alarme-filaire-elkron-seule.html,14,5,2.8,112.4,69,0,0
/chapeaux-embouts-bouchons/338-chapeau-carre-avec-bords-acier-brut-200x200-mm-8016504023300.html,14,9,1.5555555555555556,57,67,0,0
/claviers-a-codes/1875-digicode-clavier-a-codes-12-24v-cc-ca-a-touches-metalliques.html,14,12,1.1666666666666667,14,72,0,0
/cles-de-tirant/4163-cle-de-tirant-de-chainage-hauteur-700mm-largeur-200mm-carre-de-30mm.html,14,13,1.0769230769230769,34.15384615384615,76,0,0
/cremailleres-portails-coulissant/1029-vis-autoforeuse-o63mm-hauteur-25mm-galvanisee-pour-cremaillere-de-portail-pour-references-650-et-650b-3509095404948.html,14,12,1.1666666666666667,32.916666666666664,68,0,0
/cremailleres-portails-coulissant/271-cremaillere-inox-de-30mm-x-12mm-pour-portail-coulissant-longueur-1m-3-fixations-8016504029708.html,14,13,1.0769230769230769,27.076923076923077,72,0,0
/cremailleres-portails-coulissant/5052-cremailleres-acier-22x22-module-4-compatibles-tous-moteurs.html,14,13,1.0769230769230769,16,45,0,0
/cylindres-et-poignees-locinox/627-paire-de-bequilles-en-aluminium-carre-de-10mm-5414768018200.html,14,11,1.2727272727272727,16.727272727272727,73,0,0
/gaches-electriques-et-ventouses/2333-gache-encastree-12v-symetrique-a-emission-avec-memoire-et-decondamnation.html,14,10,1.4,73.2,69,0,0
/gaches-electriques/4500-gache-electrique-a-rupture-locinox-reversible-12vcc12vca-pour-tube-de-50mm-5414768007051.html,14,9,1.5555555555555556,56.44444444444444,64,0,0
/gaches-electriques/5631-gache-electrique-a-encastrer-profil-de-50mm-ral-9005-a-rupture.html,14,14,1,14.285714285714286,63,0,0
/gaches-polyamide-pour-portillons-jardin/4561-gache-en-nylon-verte-locinox-pour-portillon-de-jardin-tube-rond-o60mm-5414768002247.html,14,11,1.2727272727272727,42.63636363636363,65,0,0
/gaches-standards-pour-portails-pivotants/4483-gache-pour-serrures-industrielles-locinox-blanche-pour-profil-de-60-a-80mm-5414768003725.html,14,10,1.4,64,70,0,0
/gonds-ferronnerie/224-gond-a-collier-pour-portail-axe-o30mm-platine-a-visser-100x60mm-2-trous-m18-8016504025472.html,14,14,1,28.785714285714285,83,0,0
/gonds-ouverture-a-180/3072-ensemble-gonds-portail-180-fac-ouverture-large-securite-installation-facile-8016504101640.html,14,14,1,19.571428571428573,69,0,0
/gonds-portillon/2341-paire-de-gonds-locinox-pour-portillon-tige-filetee-150mm-en-inox-a-soude-5414768002797.html,14,10,1.4,18,69,0,0
/gonds-portillon/5590-set-boulon-a-oeil-en-acier-galvanise-a-chaud-locinox.html,14,10,1.4,97,65,0,0
/gonds-portillon/5652-charniere-a-visser-reglage-quadridimensionnel-eyebolt-m16-oreille-en-u-fixation-quick-fix-grip-a-visser-ral-9005-5414768069677.html,14,5,2.8,64.4,63,0,0
/kits-complets-portails-telescopiques/5520-kit-pour-portail-coulissant-telescopique-ouverture-max-1140-metres-de-passage-roue-gorge-demi-ronde-20mm-o100mm-8016504107444.html,14,11,1.2727272727272727,29.09090909090909,66,0,0
/kits-complets-portails-telescopiques/5521-kit-pour-portail-coulissant-telescopique-ouverture-max-1540-metres-de-passage-roue-gorge-demi-ronde-20mm-o100mm.html,14,13,1.0769230769230769,31.615384615384617,70,0,0
/motorisation/3120-kit-visiophone-came-modele-perla-couleur-2-fils-35-blanc-convertisseur.html,14,14,1,6.714285714285714,78,0,0
/nouveautes/5671-gache-en-acier-inoxydable-pour-serrures-en-applique-5414768059302.html,14,13,1.0769230769230769,22.53846153846154,72,0,0
/olives-de-guidage-superieur/138-olive-speciale-pour-portail-lourd-o-60-h60-m20-8016504026981.html,14,11,1.2727272727272727,52,64,0,0
/panneaux-longs/3872-panneau-decoratif-550x550mm-diagonale-770mm-carre-de-14x8mm.html,14,14,1,5.285714285714286,77,0,0
/paumelles-acier/3678-paumelle-a-souder-axe-zingue-o-12mm-rondelle-en-laiton-140x20-mm.html,14,9,1.5555555555555556,30.555555555555557,61,0,0
/plaques-de-guidage-superieur/403-guide-de-portail-coulissant-sur-platine-a-visser-guidage-reglable-avec-2-olives-o30mm-8016504076306.html,14,9,1.5555555555555556,101.44444444444444,58,0,0
/plaques-de-guidage-superieur/404-guide-de-portail-coulissant-sur-platine-a-visser-guidage-reglable-avec-2-olives-o40mm-8016504076313.html,14,11,1.2727272727272727,84.0909090909091,58,0,0
/platines/4192-platine-ronde-universelle-en-acier-brut-epaisseur-6mm-o100mm-avec-2-trous-o10mm.html,14,10,1.4,23.6,72,0,0
/produits-chimiques-fixation/2302-kit-10-tirefonds-10-chevilles-pour-gonds-et-pivots-de-portail-m10-80mm-de-longueur.html,14,14,1,40.214285714285715,82,0,0
/promotions/3018-galet-o-88mm-gorge-1-2-ronde-o-165mm-support-plie-perce-1-roulement-0634065396657.html,14,6,2.3333333333333335,48.666666666666664,52,0,0
/raccord-reglable-simple/2849-raccord-articule-angle-reglable-simple-pour-tube-o424x20mm.html,14,10,1.4,17.2,74,0,0
/rails-au-sol-galvanises-inox-pour-portails/1035-rail-a-visser-perce-gorge-en-v-larg-55-mm-3-m-8016504022105.html,14,10,1.4,33.9,66,0,0
/serie-1000-legere-5m-de-passage/4105-rail-autoportant-ep-4mm-serie-1000-brut-6-m-8016504075736.html,14,9,1.5555555555555556,64.55555555555556,69,0,0
/serrures-a-code-mecanique/3567-serrure-locinox-a-code-mecanique-vinci-pour-profils-de-30-a-50mm-verte-5414768024898.html,14,11,1.2727272727272727,39.90909090909091,67,0,0
/serrures-a-crochet/1037-serrure-a-crochet-pene-rentrant-petite-sans-cylindre-avec-gache.html,14,12,1.1666666666666667,33.333333333333336,58,0,0
/serrures-en-applique/2399-serrure-en-applique-suretes-a-cylindre-et-fouillot-modele-gauche.html,14,10,1.4,19.5,73,0,0
/serrures-en-applique/37-serrure-pour-portail-en-applique-a-fouillot-gauche-varie-a-pene-dormant-demi-tour-cylindre-rond-entraxe-60mm-carr.html,14,12,1.1666666666666667,25.416666666666668,62,0,0
/support-a-souder/1068-galet-roue-pour-portail-o75mm-gorge-1-2-ronde-demi-ronde-o16mm-support-a-souder-1-roulement-a-billes-8016504026370.html,14,6,2.3333333333333335,63.833333333333336,57,0,0
/support-a-visser/26-galet-roue-pour-portail-o60mm-gorge-1-2-ronde-demi-rondeo12mm-support-a-visser-1-roulement-a-billes-8016504022419.html,14,7,2,89.28571428571429,62,0,0
/support-a-visser/29-galet-roue-pour-portail-o75mm-gorge-1-2-ronde-demi-ronde-o20mm-support-a-visser-1-roulement-a-billes-8016504025311.html,14,9,1.5555555555555556,69,75,0,0
/tubes/4239-tube-carre-de-20x20-martele-l-3m.html,14,13,1.0769230769230769,8,75,0,0
/verrous/4930-verrou-de-sol-tige-en-acier-galvanise-a-chaud-guide-en-aluminium-brut-pour-tube-40-a-50.html,14,8,1.75,73.875,69,0,0
/279-moteurs-et-accessoires,13,13,1,19.23076923076923,31,0,0
/349-caches-serrures,13,8,1.625,19.125,30,0,0
/accessoires-portails-telescopiques/4830-ensemble-de-transmission-a-cable-pour-portail-8m-max-8016504092115.html,13,4,3.25,42.75,50,0,0
/antenne-porte-cle-piles/1478-antenne-433mhz-pour-automatismes-cable-de-longueur-5-metres.html,13,13,1,64.61538461538461,81,0,0
/butees-portail-coulissant/120-butee-de-portail-coulissant-sur-platine-a-visser-110x110-embout-pvc-noir-8016504023980.html,13,9,1.4444444444444444,55.77777777777778,62,0,0
/chapeaux-embouts-bouchons/1933-embout-plastique-noir-pour-tube-carre-25x25mm-8435467100659.html,13,10,1.3,10.3,69,0,0
/chapeaux-embouts-bouchons/1936-embout-plastique-noir-pour-tube-carre-35x35mm-8435467100840.html,13,8,1.625,78.75,59,0,0
/chariots-coulissants-pour-portes-suspendues/900-chariot-pour-porte-suspendue-a-4-galets-o45mm-avec-roulements-m12-acier-galvanise-8016504027735.html,13,10,1.3,90,62,0,0
/cylindres/5056-cylindres-europeens-54mm.html,13,11,1.1818181818181819,42.09090909090909,42,0,0
/detecteurs/2321-generateur-filaire-de-fumee-pour-centrales-d-alarme-100m3.html,13,13,1,16.23076923076923,72,0,0
/fleurs/2139-fleur-o150-h27-ep-1-trou-o105.html,13,1,13,204,56,0,0
/gaches-pour-serrures-hybrid/4525-gache-en-applique-en-acier-inoxydable-pour-serrures-a-encastrer-en-aluminium-locinox-5414768078181.html,13,8,1.625,79.75,54,0,0
/gaches-pour-serrures-hybrid/5592-plaque-de-proprete-pour-serrure-a-encastrer-locinox-hybride-et-fortylock-en-aluminium-noire-vendu-a-l-unite-5414768074220.html,13,8,1.625,123.5,62,0,0
/gonds-portillon/2353-2-gonds-m12-pour-portillons-avec-bouchon-renforce-tige-150mm-pour-tube-40mm-5414768013212.html,13,7,1.8571428571428572,139.14285714285714,54,0,0
/mains-courantes/4334-angle-main-courante-a-90-400x400-40x11mm.html,13,10,1.3,77.7,71,0,0
/moteurs-et-accessoires/5805-moteur-coulissant-230v-250w-sans-carte-fins-de-course-mecaniques-400kg-125f.html,13,12,1.0833333333333333,20.666666666666668,69,0,0
/moteurs-seuls/2289-moteur-230v-came-a-bras-articule-fast-70-sans-carte-23m-200kg-par-vantail.html,13,11,1.1818181818181819,22.636363636363637,72,0,0
/panneaux-longs/3935-panneau-decoratif-430x1000mm-carre-de-12mm.html,13,12,1.0833333333333333,5.583333333333333,70,0,0
/panneaux/5843-panneau-sn-pour-portail-sectionnel-a-angle-kit-a-gauche-tube-de-40x40mm-avec-tole-radius-optimus-fac.html,13,5,2.6,47.4,55,0,0
/panneaux/5845-panneau-d-extremite-pour-portail-sectionnel-a-angle-kit-a-gauche-tube-de-40x40mm-avec-tole-radius-optimus-fac.html,13,10,1.3,13.8,52,0,0
/paumelles-inox/5775-paumelle-a-visser-poussante-pour-porte-et-portillon-kiddylock-sans-ressort-inox-304-gauche.html,13,13,1,22.46153846153846,75,0,0
/pivots-a-roulements/4856-charniere-superieure-reglable-avec-roulement-pour-section-carree-40mm-et-platine-a-4-trous-a-visser-8016504099640.html,13,9,1.4444444444444444,38.333333333333336,52,0,0
/portes-de-garages/3061-operateur-de-porte-de-garage-beninca-24v-a-courroie-140w-sans-rail.html,13,6,2.1666666666666665,22.166666666666668,56,0,0
/poulies-et-roulettes-en-acier-ou-nylon/1600-poulie-o60mm-gorge-demi-ronde-ronde-o6mm-8016504025083.html,13,7,1.8571428571428572,17.571428571428573,66,0,0
/poulies-et-roulettes-en-acier-ou-nylon/976-poulie-nylon-o-60mm-gorge-o-6mm-avec-entretoises-et-axe-m10-8016504043667.html,13,7,1.8571428571428572,37.857142857142854,61,0,0
/promotions/3025-pivot-superieur-a-souder-o70mm-pour-portail-pivotant-avec-roulement-9508442426262.html,13,9,1.4444444444444444,39.77777777777778,64,0,0
/rails-au-sol-galvanises-inox-pour-portails/295-rail-a-visser-perce-inox-larg-16-mm-6-m-8016504029661.html,13,10,1.3,32.1,63,0,0
/rails-au-sol-galvanises-inox-pour-portails/5329-rail-a-sceller.html,13,8,1.625,41.375,37,0,0
/serrures-pour-portails-coulissants/5709-double-cylindre-serrure-en-applique-pour-profils-carres-de-60-mm-en-zilv-avec-3006s-paire-de-poignees-en-aluminium-renforc.html,13,11,1.1818181818181819,11.727272727272727,65,0,0
/serrures-type-industriel/3428-serrure-argent-profil-30-40-50-entr60mm-634065720124.html,13,10,1.3,99.3,57,0,0
/support-a-visser/27-galet-roue-pour-portail-o90mm-gorge-en-v-support-a-visser-1-roulement-a-billes-8016504093433.html,13,6,2.1666666666666665,140.16666666666666,55,0,0
/verrous-locinox/3082-verrou-de-sol-locinox-en-aluminium-verrouillable-par-cylindre-couleur-brute-5414768012437.html,13,11,1.1818181818181819,27,65,0,0
/100-feuilles-de-vigne,12,9,1.3333333333333333,14.222222222222221,28,0,0
/119-plat-pour-lien,12,11,1.0909090909090908,13.727272727272727,29,0,0
/150-recepteurs,12,5,2.4,43.6,32,0,0
/244-kits-complets,12,9,1.3333333333333333,7.111111111111111,26,0,0
/335-volutes-fer-ronds,12,9,1.3333333333333333,17.444444444444443,29,0,0
/360-couvre-serrures,12,12,1,10.333333333333334,29,0,0
/385-paumelles-inox,12,10,1.2,5.8,35,0,0
/445-comment-faire-pour-ouvrir-un-portail-en-pente-,12,5,2.4,42.8,29,0,0
/446-catalogue-locinox-les-meilleurs-prix-web-pour-les-meilleurs-produits-,12,7,1.7142857142857142,65,33,0,0
/anneaux-de-rideau/1338-anneaux-de-rideaux-en-acier-brut-o50mm-rond-de-5mm.html,12,7,1.7142857142857142,40.857142857142854,55,0,0
/axe-a-visser-avec-graisseur/41-galet-roue-pour-portail-o90mm-gorge-1-2-ronde-demi-ronde-o16mm-axe-a-visser-avec-graisseur-1-roulement-a-billes-8016504024956.html,12,3,4,131,48,0,0
/brand/156-descours-cabaud,12,5,2.4,22,32,0,0
/butees-locinox-pour-portail-pivotant/1776-sabot-de-sol-centree-polyethylene-renforce-reglable-de-40-a-60mm-5414768006825.html,12,12,1,21.583333333333332,59,0,0
